offline_datapoint_90 1683130819 3894304768,000
offline_datapoint_33 1683130817 2,803
offline_datapoint_117 1683130819 8192,000
offline_datapoint_60 1683130819 48459776,000
offline_datapoint_3 1683130817 0,000
offline_datapoint_29 1683130819 4172776,000
offline_datapoint_112 1683130819 4074,000
offline_datapoint_86 1683130819 4272922624,000
offline_datapoint_55 1683130817 0,000
offline_datapoint_139 1683130817 2,803
offline_datapoint_82 1683130817 0,000
offline_datapoint_25 1683130817 101,595
offline_datapoint_108 1683130817 11,210
offline_datapoint_51 1683130817 605,016
offline_datapoint_135 1683130817 507,975
offline_datapoint_78 1683130817 0,000
offline_datapoint_21 1683130819 11502141440,000
offline_datapoint_104 1683130819 0,000
offline_datapoint_47 1683130819 0,000
offline_datapoint_131 1683130819 8192,000
offline_datapoint_74 1683130819 234217472,000
offline_datapoint_17 1683130819 7110656,000
offline_datapoint_100 1683130819 12514778,000
offline_datapoint_43 1683130819 14400,000
offline_datapoint_127 1683130817 0,350
offline_datapoint_70 1683130817 2,340
offline_datapoint_13 1683130817 91,803
offline_datapoint_96 1683130817 0,000
offline_datapoint_39 1683130817 0,000
offline_datapoint_123 1683130817 0,137
offline_datapoint_57 1683130817 3,811
offline_datapoint_66 1683130817 2,049
offline_datapoint_9 1683130817 1,776
offline_datapoint_92 1683130817 230,516
offline_datapoint_35 1683130817 2098,464
offline_datapoint_119 1683130817 0,000
offline_datapoint_62 1683130817 406,030
offline_datapoint_5 1683130817 3471,399
offline_datapoint_88 1683130817 94,143
offline_datapoint_31 1683130819 6,000
offline_datapoint_15 1683130817 53,088
offline_datapoint_72 1683130817 7,398
offline_datapoint_89 1683130817 0,516
offline_datapoint_32 1683130817 0,044
offline_datapoint_6 1683130817 0,560
offline_datapoint_115 1683130817 30,128
offline_datapoint_58 1683130817 30,479
offline_datapoint_1 1683130817 0,350
offline_datapoint_84 1683130817 99,229
offline_datapoint_27 1683130817 1,401
offline_datapoint_110 1683130817 617204,919
offline_datapoint_53 1683130817 628146,361
offline_datapoint_137 1683130817 10941,441
offline_datapoint_80 1683130817 0,000
offline_datapoint_23 1683130817 0,000
offline_datapoint_106 1683130817 0,001
offline_datapoint_49 1683130817 20609,471
offline_datapoint_133 1683130817 31232,000
offline_datapoint_76 1683130817 20485,953
offline_datapoint_19 1683130817 0,006
offline_datapoint_102 1683130817 0,005
offline_datapoint_45 1683130817 0,000
offline_datapoint_129 1683130819 0,000
offline_datapoint_59 1683130820 0,517
offline_datapoint_2 1683130820 0,000
offline_datapoint_116 1683130820 0,285
offline_datapoint_28 1683130820 0,000
offline_datapoint_111 1683130820 0,000
offline_datapoint_85 1683130820 0,000
offline_datapoint_138 1683130820 4,022
offline_datapoint_81 1683130820 49,198
offline_datapoint_54 1683130820 4,220
offline_datapoint_107 1683130820 34,675
offline_datapoint_50 1683130820 0,000
offline_datapoint_24 1683130820 34,675
offline_datapoint_77 1683130820 34,675
offline_datapoint_20 1683130820 0,000
offline_datapoint_134 1683130820 34,675
offline_datapoint_46 1683130820 0,000
offline_datapoint_130 1683130820 0,000
offline_datapoint_103 1683130820 0,000
offline_datapoint_16 1683130820 99,429
offline_datapoint_99 1683130820 99,998
offline_datapoint_73 1683130820 99,713
offline_datapoint_126 1683130820 0,667
offline_datapoint_69 1683130820 0,000
offline_datapoint_42 1683130820 0,667
offline_datapoint_95 1683130822 9164,000
offline_datapoint_38 1683130822 491,000
offline_datapoint_12 1683130822 9655,000
offline_datapoint_65 1683130820 221410,174
offline_datapoint_8 1683130820 0,000
offline_datapoint_122 1683130820 221410,174
offline_datapoint_34 1683130820 221410,174
offline_datapoint_118 1683130820 0,000
offline_datapoint_91 1683130820 221410,174
offline_datapoint_4 1683130820 0,000
offline_datapoint_87 1683130820 0,000
offline_datapoint_61 1683130820 0,000
offline_datapoint_113 1683130820 0,000
offline_datapoint_56 1683130820 0,000
offline_datapoint_30 1683130820 0,000
offline_datapoint_83 1683130820 0,000
offline_datapoint_26 1683130820 0,000
offline_datapoint_0 1683130820 0,000
offline_datapoint_52 1683130820 0,000
offline_datapoint_136 1683130820 0,000
offline_datapoint_109 1683130820 0,000
offline_datapoint_22 1683130820 6385,231
offline_datapoint_105 1683130820 0,000
offline_datapoint_79 1683130820 6385,231
offline_datapoint_132 1683130820 0,000
offline_datapoint_75 1683130820 0,000
offline_datapoint_48 1683130820 0,000
offline_datapoint_101 1683130820 6385,231
offline_datapoint_44 1683130820 0,000
offline_datapoint_18 1683130820 6385,231
offline_datapoint_71 1683130820 0,006
offline_datapoint_14 1683130820 0,000
offline_datapoint_128 1683130820 0,006
offline_datapoint_40 1683130820 0,006
offline_datapoint_124 1683130820 0,000
offline_datapoint_97 1683130820 0,006
offline_datapoint_10 1683130820 0,000
offline_datapoint_93 1683130820 0,000
offline_datapoint_67 1683130820 0,000
offline_datapoint_120 1683130822 0,000
offline_datapoint_63 1683130822 0,000
offline_datapoint_36 1683130822 0,000
offline_datapoint_114 1683130820 51,091
offline_datapoint_98 1683130822 424517632,000
offline_datapoint_41 1683130822 253718528,000
offline_datapoint_125 1683130822 368549888,000
offline_datapoint_68 1683130822 5876510720,000
offline_datapoint_11 1683130822 49082368,000
offline_datapoint_37 1683130822 425357312,000
offline_datapoint_94 1683130822 234483712,000
offline_datapoint_121 1683130822 193368064,000
offline_datapoint_64 1683130822 147349504,000
offline_datapoint_7 1683130822 44331008,000
offline_datapoint_90 1683130822 3891789824,000
offline_datapoint_33 1683130820 0,333
offline_datapoint_117 1683130822 8192,000
offline_datapoint_60 1683130822 48459776,000
offline_datapoint_3 1683130820 0,000
offline_datapoint_29 1683130822 4176600,000
offline_datapoint_112 1683130822 4078,000
offline_datapoint_86 1683130822 4276838400,000
offline_datapoint_55 1683130820 0,000
offline_datapoint_139 1683130820 0,333
offline_datapoint_82 1683130820 0,000
offline_datapoint_25 1683130820 438,110
offline_datapoint_108 1683130820 24,673
offline_datapoint_51 1683130820 1063,267
offline_datapoint_135 1683130820 689,840
offline_datapoint_78 1683130820 0,000
offline_datapoint_21 1683130822 11502141440,000
offline_datapoint_104 1683130822 0,000
offline_datapoint_47 1683130822 0,000
offline_datapoint_131 1683130822 8192,000
offline_datapoint_74 1683130822 234483712,000
offline_datapoint_17 1683130822 7110656,000
offline_datapoint_100 1683130822 12514703,000
offline_datapoint_43 1683130822 14400,000
offline_datapoint_127 1683130820 0,333
offline_datapoint_70 1683130820 0,000
offline_datapoint_13 1683130820 97,550
offline_datapoint_96 1683130820 0,000
offline_datapoint_39 1683130820 0,000
offline_datapoint_123 1683130820 0,000
offline_datapoint_57 1683130820 1,019
offline_datapoint_66 1683130820 0,521
offline_datapoint_9 1683130820 0,391
offline_datapoint_92 1683130820 0,000
offline_datapoint_35 1683130820 1872,136
offline_datapoint_119 1683130820 0,000
offline_datapoint_62 1683130820 266,734
offline_datapoint_5 1683130820 2557,975
offline_datapoint_88 1683130820 97,550
offline_datapoint_31 1683130822 3,000
offline_datapoint_15 1683130820 53,088
offline_datapoint_72 1683130820 7,398
offline_datapoint_89 1683130820 0,569
offline_datapoint_32 1683130820 0,000
offline_datapoint_6 1683130820 0,569
offline_datapoint_115 1683130820 34,675
offline_datapoint_58 1683130820 34,675
offline_datapoint_1 1683130820 0,000
offline_datapoint_84 1683130820 99,392
offline_datapoint_27 1683130820 0,667
offline_datapoint_110 1683130820 221410,174
offline_datapoint_53 1683130820 221410,174
offline_datapoint_137 1683130820 0,000
offline_datapoint_80 1683130820 0,000
offline_datapoint_23 1683130820 0,000
offline_datapoint_106 1683130820 0,000
offline_datapoint_49 1683130820 6385,231
offline_datapoint_133 1683130820 0,000
offline_datapoint_76 1683130820 6385,231
offline_datapoint_19 1683130820 0,006
offline_datapoint_102 1683130820 0,006
offline_datapoint_45 1683130820 0,000
offline_datapoint_129 1683130822 0,000
offline_datapoint_59 1683130823 0,571
offline_datapoint_2 1683130823 0,000
offline_datapoint_116 1683130823 0,120
offline_datapoint_28 1683130823 0,046
offline_datapoint_111 1683130823 0,000
offline_datapoint_85 1683130823 0,023
offline_datapoint_138 1683130823 4,022
offline_datapoint_81 1683130823 49,198
offline_datapoint_54 1683130823 4,220
offline_datapoint_107 1683130823 16,337
offline_datapoint_50 1683130823 0,000
offline_datapoint_24 1683130823 16,337
offline_datapoint_77 1683130823 16,671
offline_datapoint_20 1683130823 0,000
offline_datapoint_134 1683130823 16,671
offline_datapoint_46 1683130823 0,333
offline_datapoint_130 1683130823 0,000
offline_datapoint_103 1683130823 0,333
offline_datapoint_16 1683130823 99,716
offline_datapoint_99 1683130823 99,999
offline_datapoint_73 1683130823 99,858
offline_datapoint_126 1683130823 0,667
offline_datapoint_69 1683130823 0,000
offline_datapoint_42 1683130823 0,667
offline_datapoint_95 1683130825 9164,000
offline_datapoint_38 1683130825 491,000
offline_datapoint_12 1683130825 9655,000
offline_datapoint_65 1683130823 73916,803
offline_datapoint_8 1683130823 0,000
offline_datapoint_122 1683130823 73916,803
offline_datapoint_34 1683130823 84842,151
offline_datapoint_118 1683130823 0,000
offline_datapoint_91 1683130823 84842,151
offline_datapoint_4 1683130823 10925,347
offline_datapoint_87 1683130823 0,000
offline_datapoint_61 1683130823 10925,347
offline_datapoint_113 1683130823 0,000
offline_datapoint_56 1683130823 0,000
offline_datapoint_30 1683130823 0,000
offline_datapoint_83 1683130823 0,000
offline_datapoint_26 1683130823 0,000
offline_datapoint_0 1683130823 0,000
offline_datapoint_52 1683130823 0,001
offline_datapoint_136 1683130823 0,000
offline_datapoint_109 1683130823 0,001
offline_datapoint_22 1683130823 5089,280
offline_datapoint_105 1683130823 0,000
offline_datapoint_79 1683130823 5089,280
offline_datapoint_132 1683130823 32768,000
offline_datapoint_75 1683130823 0,000
offline_datapoint_48 1683130823 32768,000
offline_datapoint_101 1683130823 4524,408
offline_datapoint_44 1683130823 0,000
offline_datapoint_18 1683130823 4524,408
offline_datapoint_71 1683130823 0,003
offline_datapoint_14 1683130823 0,000
offline_datapoint_128 1683130823 0,003
offline_datapoint_40 1683130823 0,002
offline_datapoint_124 1683130823 0,000
offline_datapoint_97 1683130823 0,002
offline_datapoint_10 1683130823 0,000
offline_datapoint_93 1683130823 0,000
offline_datapoint_67 1683130823 0,000
offline_datapoint_120 1683130825 0,000
offline_datapoint_63 1683130825 0,000
offline_datapoint_36 1683130825 0,000
offline_datapoint_114 1683130823 51,072
offline_datapoint_98 1683130825 424521728,000
offline_datapoint_41 1683130825 251666432,000
offline_datapoint_125 1683130825 368553984,000
offline_datapoint_68 1683130825 5874380800,000
offline_datapoint_11 1683130825 48996352,000
offline_datapoint_37 1683130825 425357312,000
offline_datapoint_94 1683130825 234496000,000
offline_datapoint_121 1683130825 195592192,000
offline_datapoint_64 1683130825 147349504,000
offline_datapoint_7 1683130825 44355584,000
offline_datapoint_90 1683130825 3891769344,000
offline_datapoint_33 1683130823 2,667
offline_datapoint_117 1683130825 8192,000
offline_datapoint_60 1683130825 48459776,000
offline_datapoint_3 1683130823 0,000
offline_datapoint_29 1683130825 4178776,000
offline_datapoint_112 1683130825 4080,000
offline_datapoint_86 1683130825 4279066624,000
offline_datapoint_55 1683130823 0,000
offline_datapoint_139 1683130823 2,667
offline_datapoint_82 1683130823 0,000
offline_datapoint_25 1683130823 104,692
offline_datapoint_108 1683130823 2,334
offline_datapoint_51 1683130823 378,426
offline_datapoint_135 1683130823 306,409
offline_datapoint_78 1683130823 0,000
offline_datapoint_21 1683130825 11502141440,000
offline_datapoint_104 1683130825 0,000
offline_datapoint_47 1683130825 0,000
offline_datapoint_131 1683130825 8192,000
offline_datapoint_74 1683130825 234496000,000
offline_datapoint_17 1683130825 7110656,000
offline_datapoint_100 1683130825 12514742,000
offline_datapoint_43 1683130825 14400,000
offline_datapoint_127 1683130823 0,333
offline_datapoint_70 1683130823 0,000
offline_datapoint_13 1683130823 97,616
offline_datapoint_96 1683130823 0,000
offline_datapoint_39 1683130823 0,000
offline_datapoint_123 1683130823 0,130
offline_datapoint_57 1683130823 0,888
offline_datapoint_66 1683130823 0,391
offline_datapoint_9 1683130823 0,521
offline_datapoint_92 1683130823 0,000
offline_datapoint_35 1683130823 1812,111
offline_datapoint_119 1683130823 0,000
offline_datapoint_62 1683130823 267,732
offline_datapoint_5 1683130823 2506,615
offline_datapoint_88 1683130823 97,616
offline_datapoint_31 1683130825 1,000
offline_datapoint_15 1683130823 53,088
offline_datapoint_72 1683130823 7,398
offline_datapoint_89 1683130823 0,238
offline_datapoint_32 1683130823 0,046
offline_datapoint_6 1683130823 0,284
offline_datapoint_115 1683130823 16,337
offline_datapoint_58 1683130823 16,671
offline_datapoint_1 1683130823 0,333
offline_datapoint_84 1683130823 99,670
offline_datapoint_27 1683130823 0,667
offline_datapoint_110 1683130823 73916,803
offline_datapoint_53 1683130823 84842,151
offline_datapoint_137 1683130823 10925,347
offline_datapoint_80 1683130823 0,000
offline_datapoint_23 1683130823 0,000
offline_datapoint_106 1683130823 0,001
offline_datapoint_49 1683130823 5089,280
offline_datapoint_133 1683130823 32768,000
offline_datapoint_76 1683130823 4524,408
offline_datapoint_19 1683130823 0,003
offline_datapoint_102 1683130823 0,002
offline_datapoint_45 1683130823 0,000
offline_datapoint_129 1683130825 0,000
offline_datapoint_59 1683130826 0,239
offline_datapoint_2 1683130826 0,000
offline_datapoint_116 1683130826 0,279
offline_datapoint_28 1683130826 0,075
offline_datapoint_111 1683130826 0,000
offline_datapoint_85 1683130826 0,037
offline_datapoint_138 1683130826 4,022
offline_datapoint_81 1683130826 49,198
offline_datapoint_54 1683130826 4,220
offline_datapoint_107 1683130826 22,667
offline_datapoint_50 1683130826 0,000
offline_datapoint_24 1683130826 22,667
offline_datapoint_77 1683130826 24,333
offline_datapoint_20 1683130826 0,000
offline_datapoint_134 1683130826 24,333
offline_datapoint_46 1683130826 1,667
offline_datapoint_130 1683130826 0,000
offline_datapoint_103 1683130826 1,667
offline_datapoint_16 1683130826 99,431
offline_datapoint_99 1683130826 100,010
offline_datapoint_73 1683130826 99,721
offline_datapoint_126 1683130826 4,667
offline_datapoint_69 1683130826 0,000
offline_datapoint_42 1683130826 4,667
offline_datapoint_95 1683130828 9164,000
offline_datapoint_38 1683130828 491,000
offline_datapoint_12 1683130828 9655,000
offline_datapoint_65 1683130826 250879,565
offline_datapoint_8 1683130826 0,000
offline_datapoint_122 1683130826 250879,565
offline_datapoint_34 1683130826 286378,170
offline_datapoint_118 1683130826 0,000
offline_datapoint_91 1683130826 286378,170
offline_datapoint_4 1683130826 35498,605
offline_datapoint_87 1683130826 0,000
offline_datapoint_61 1683130826 35498,605
offline_datapoint_113 1683130826 0,000
offline_datapoint_56 1683130826 0,000
offline_datapoint_30 1683130826 0,000
offline_datapoint_83 1683130826 0,000
offline_datapoint_26 1683130826 0,000
offline_datapoint_0 1683130826 0,000
offline_datapoint_52 1683130826 0,000
offline_datapoint_136 1683130826 0,000
offline_datapoint_109 1683130826 0,000
offline_datapoint_22 1683130826 11768,986
offline_datapoint_105 1683130826 0,000
offline_datapoint_79 1683130826 11768,986
offline_datapoint_132 1683130826 21299,200
offline_datapoint_75 1683130826 0,000
offline_datapoint_48 1683130826 21299,200
offline_datapoint_101 1683130826 11068,235
offline_datapoint_44 1683130826 0,000
offline_datapoint_18 1683130826 11068,235
offline_datapoint_71 1683130826 0,006
offline_datapoint_14 1683130826 0,000
offline_datapoint_128 1683130826 0,006
offline_datapoint_40 1683130826 0,006
offline_datapoint_124 1683130826 0,000
offline_datapoint_97 1683130826 0,006
offline_datapoint_10 1683130826 0,001
offline_datapoint_93 1683130826 0,000
offline_datapoint_67 1683130826 0,001
offline_datapoint_120 1683130828 0,000
offline_datapoint_63 1683130828 0,000
offline_datapoint_36 1683130828 0,000
offline_datapoint_114 1683130826 51,259
offline_datapoint_98 1683130828 425095168,000
offline_datapoint_41 1683130828 252071936,000
offline_datapoint_125 1683130828 368644096,000
offline_datapoint_68 1683130828 5895876608,000
offline_datapoint_11 1683130828 46067712,000
offline_datapoint_37 1683130828 425357312,000
offline_datapoint_94 1683130828 234708992,000
offline_datapoint_121 1683130828 179142656,000
offline_datapoint_64 1683130828 147349504,000
offline_datapoint_7 1683130828 44285952,000
offline_datapoint_90 1683130828 3887337472,000
offline_datapoint_33 1683130826 13,667
offline_datapoint_117 1683130828 8192,000
offline_datapoint_60 1683130828 48459776,000
offline_datapoint_3 1683130826 0,000
offline_datapoint_29 1683130828 4158316,000
offline_datapoint_112 1683130828 4060,000
offline_datapoint_86 1683130828 4258115584,000
offline_datapoint_55 1683130826 240,333
offline_datapoint_139 1683130826 13,667
offline_datapoint_82 1683130826 0,000
offline_datapoint_25 1683130826 2120,330
offline_datapoint_108 1683130826 295,666
offline_datapoint_51 1683130826 7378,654
offline_datapoint_135 1683130826 4459,659
offline_datapoint_78 1683130826 0,000
offline_datapoint_21 1683130828 11502141440,000
offline_datapoint_104 1683130828 0,000
offline_datapoint_47 1683130828 0,000
offline_datapoint_131 1683130828 8192,000
offline_datapoint_74 1683130828 234708992,000
offline_datapoint_17 1683130828 7110656,000
offline_datapoint_100 1683130828 12514733,000
offline_datapoint_43 1683130828 14400,000
offline_datapoint_127 1683130826 4,000
offline_datapoint_70 1683130826 3,158
offline_datapoint_13 1683130826 86,812
offline_datapoint_96 1683130826 0,000
offline_datapoint_39 1683130826 0,000
offline_datapoint_123 1683130826 0,130
offline_datapoint_57 1683130826 8,585
offline_datapoint_66 1683130826 5,079
offline_datapoint_9 1683130826 3,516
offline_datapoint_92 1683130826 365,333
offline_datapoint_35 1683130826 2784,329
offline_datapoint_119 1683130826 0,000
offline_datapoint_62 1683130826 382,333
offline_datapoint_5 1683130826 5288,657
offline_datapoint_88 1683130826 89,970
offline_datapoint_31 1683130828 6,000
offline_datapoint_15 1683130826 53,088
offline_datapoint_72 1683130826 7,398
offline_datapoint_89 1683130826 0,556
offline_datapoint_32 1683130826 0,075
offline_datapoint_6 1683130826 0,630
offline_datapoint_115 1683130826 22,667
offline_datapoint_58 1683130826 24,333
offline_datapoint_1 1683130826 1,667
offline_datapoint_84 1683130826 99,415
offline_datapoint_27 1683130826 4,667
offline_datapoint_110 1683130826 250879,565
offline_datapoint_53 1683130826 286378,170
offline_datapoint_137 1683130826 35498,605
offline_datapoint_80 1683130826 0,000
offline_datapoint_23 1683130826 0,000
offline_datapoint_106 1683130826 0,000
offline_datapoint_49 1683130826 11768,986
offline_datapoint_133 1683130826 21299,200
offline_datapoint_76 1683130826 11068,235
offline_datapoint_19 1683130826 0,006
offline_datapoint_102 1683130826 0,006
offline_datapoint_45 1683130826 0,001
offline_datapoint_129 1683130828 0,000
offline_datapoint_59 1683130829 0,557
offline_datapoint_2 1683130829 0,000
offline_datapoint_116 1683130829 0,200
offline_datapoint_28 1683130829 0,000
offline_datapoint_111 1683130829 0,000
offline_datapoint_85 1683130829 0,000
offline_datapoint_138 1683130829 4,022
offline_datapoint_81 1683130829 49,198
offline_datapoint_54 1683130829 4,220
offline_datapoint_107 1683130829 9,334
offline_datapoint_50 1683130829 0,000
offline_datapoint_24 1683130829 9,334
offline_datapoint_77 1683130829 9,334
offline_datapoint_20 1683130829 0,000
offline_datapoint_134 1683130829 9,334
offline_datapoint_46 1683130829 0,000
offline_datapoint_130 1683130829 0,000
offline_datapoint_103 1683130829 0,000
