152 1682732593 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732594 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732595 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732596 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732597 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732598 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732599 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732600 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732601 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732602 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732603 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732604 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732605 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732606 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732607 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732608 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732609 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732610 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732611 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732612 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732613 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732614 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732615 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732616 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732617 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732618 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732619 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732620 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732621 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732622 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732623 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732624 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732625 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732626 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732627 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732628 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732629 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732630 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732631 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732632 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732633 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732634 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732635 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732636 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732637 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732638 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732639 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732640 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732641 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732642 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732643 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732644 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732645 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732646 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732647 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732648 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732649 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732650 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732651 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732652 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732653 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732654 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732655 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732656 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732657 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732658 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732659 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732660 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732661 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732662 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732663 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732664 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732665 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732666 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732667 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732668 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732669 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732670 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732671 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732672 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732673 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1682732674 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1682732675 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1682732676 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1682732677 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1682732678 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732679 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732680 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732681 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732682 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732683 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1682732684 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1682732685 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1682732686 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1682732687 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1682732688 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732689 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732690 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732691 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732692 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732693 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1682732694 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1682732695 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1682732696 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1682732697 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1682732698 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732699 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732700 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732701 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732702 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732703 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732704 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732705 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732706 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732707 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732708 1,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732709 1,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732710 1,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732711 1,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732712 1,600000 -1,000000 -101,000000 0,000000 0,000000
152 1682732713 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732714 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732715 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732716 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732717 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732718 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1682732719 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1682732720 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1682732721 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1682732722 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1682732723 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732724 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732725 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732726 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732727 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1682732728 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1682732729 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1682732730 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1682732731 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1682732732 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1682732733 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1682732734 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1682732735 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1682732736 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1682732737 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1682732738 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732739 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1682732740 1,200000 -1,000000 -101,000000 0,000000 0,000000
