868 1682700374 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700375 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700376 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700377 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700378 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700384 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700385 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700386 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700387 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700388 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700409 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700410 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700411 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700412 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700413 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700424 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700425 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700426 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700427 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700428 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700429 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700430 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700431 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700432 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700433 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700434 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700435 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700436 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700437 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700438 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700444 0,800000 -1,000000 -101,000000 0,000000 0,000000
868 1682700445 0,800000 -1,000000 -101,000000 0,000000 0,000000
868 1682700446 0,800000 -1,000000 -101,000000 0,000000 0,000000
868 1682700447 0,800000 -1,000000 -101,000000 0,000000 0,000000
868 1682700448 0,800000 -1,000000 -101,000000 0,000000 0,000000
868 1682700449 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700450 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700451 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700452 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700453 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700454 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700455 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700456 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700457 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700458 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700459 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700460 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700461 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700462 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700463 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700464 0,800000 -1,000000 -101,000000 0,000000 0,000000
868 1682700465 0,800000 -1,000000 -101,000000 0,000000 0,000000
868 1682700466 0,800000 -1,000000 -101,000000 0,000000 0,000000
868 1682700467 0,800000 -1,000000 -101,000000 0,000000 0,000000
868 1682700468 0,800000 -1,000000 -101,000000 0,000000 0,000000
868 1682700479 1,000000 -1,000000 -101,000000 0,000000 0,000000
868 1682700480 1,000000 -1,000000 -101,000000 0,000000 0,000000
868 1682700481 1,000000 -1,000000 -101,000000 0,000000 0,000000
868 1682700482 1,000000 -1,000000 -101,000000 0,000000 0,000000
868 1682700483 1,000000 -1,000000 -101,000000 0,000000 0,000000
868 1682700484 0,600000 -1,000000 -101,000000 0,000000 0,000000
868 1682700485 0,600000 -1,000000 -101,000000 0,000000 0,000000
868 1682700486 0,600000 -1,000000 -101,000000 0,000000 0,000000
868 1682700487 0,600000 -1,000000 -101,000000 0,000000 0,000000
868 1682700488 0,600000 -1,000000 -101,000000 0,000000 0,000000
868 1682700489 0,600000 -1,000000 -101,000000 0,000000 0,000000
868 1682700490 0,600000 -1,000000 -101,000000 0,000000 0,000000
868 1682700491 0,600000 -1,000000 -101,000000 0,000000 0,000000
868 1682700492 0,600000 -1,000000 -101,000000 0,000000 0,000000
868 1682700493 0,600000 -1,000000 -101,000000 0,000000 0,000000
868 1682700494 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700495 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700496 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700497 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700498 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700499 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700500 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700501 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700502 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700503 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700504 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700505 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700506 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700507 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700508 0,400000 -1,000000 -101,000000 0,000000 0,000000
868 1682700509 0,600000 -1,000000 -101,000000 0,000000 0,000000
868 1682700510 0,600000 -1,000000 -101,000000 0,000000 0,000000
868 1682700511 0,600000 -1,000000 -101,000000 0,000000 0,000000
868 1682700512 0,600000 -1,000000 -101,000000 0,000000 0,000000
868 1682700513 0,600000 -1,000000 -101,000000 0,000000 0,000000
868 1682700529 1,000000 -1,000000 -101,000000 0,000000 0,000000
868 1682700530 1,000000 -1,000000 -101,000000 0,000000 0,000000
868 1682700531 1,000000 -1,000000 -101,000000 0,000000 0,000000
868 1682700532 1,000000 -1,000000 -101,000000 0,000000 0,000000
868 1682700533 1,000000 -1,000000 -101,000000 0,000000 0,000000
868 1682700534 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700535 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700536 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700537 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700538 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700539 0,200000 -1,000000 -101,000000 0,000000 0,000000
868 1682700540 0,200000 -1,000000 -101,000000 0,000000 0,000000
