826 1682700339 0,800000 -1,000000 -101,000000 0,000000 0,000000
826 1682700340 0,800000 -1,000000 -101,000000 0,000000 0,000000
826 1682700341 0,800000 -1,000000 -101,000000 0,000000 0,000000
826 1682700342 0,800000 -1,000000 -101,000000 0,000000 0,000000
826 1682700343 0,800000 -1,000000 -101,000000 0,000000 0,000000
826 1682700344 1,400000 -1,000000 -101,000000 0,000000 0,000000
826 1682700345 1,400000 -1,000000 -101,000000 0,000000 0,000000
826 1682700346 1,400000 -1,000000 -101,000000 0,000000 0,000000
826 1682700347 1,400000 -1,000000 -101,000000 0,000000 0,000000
826 1682700348 1,400000 -1,000000 -101,000000 0,000000 0,000000
826 1682700349 1,200000 -1,000000 -101,000000 0,000000 0,000000
826 1682700350 1,200000 -1,000000 -101,000000 0,000000 0,000000
826 1682700351 1,200000 -1,000000 -101,000000 0,000000 0,000000
826 1682700352 1,200000 -1,000000 -101,000000 0,000000 0,000000
826 1682700353 1,200000 -1,000000 -101,000000 0,000000 0,000000
826 1682700354 1,000000 -1,000000 -101,000000 0,000000 0,000000
826 1682700355 1,000000 -1,000000 -101,000000 0,000000 0,000000
826 1682700356 1,000000 -1,000000 -101,000000 0,000000 0,000000
826 1682700357 1,000000 -1,000000 -101,000000 0,000000 0,000000
826 1682700358 1,000000 -1,000000 -101,000000 0,000000 0,000000
826 1682700359 1,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700360 1,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700361 1,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700362 1,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700363 1,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700364 2,800000 -1,000000 -101,000000 0,000000 0,000000
826 1682700365 2,800000 -1,000000 -101,000000 0,000000 0,000000
826 1682700366 2,800000 -1,000000 -101,000000 0,000000 0,000000
826 1682700367 2,800000 -1,000000 -101,000000 0,000000 0,000000
826 1682700368 2,800000 -1,000000 -101,000000 0,000000 0,000000
826 1682700369 1,800000 -1,000000 -101,000000 0,000000 0,000000
826 1682700370 1,800000 -1,000000 -101,000000 0,000000 0,000000
826 1682700371 1,800000 -1,000000 -101,000000 0,000000 0,000000
826 1682700372 1,800000 -1,000000 -101,000000 0,000000 0,000000
826 1682700373 1,800000 -1,000000 -101,000000 0,000000 0,000000
826 1682700374 2,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700375 2,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700376 2,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700377 2,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700378 2,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700379 2,200000 -1,000000 -101,000000 0,000000 0,000000
826 1682700380 2,200000 -1,000000 -101,000000 0,000000 0,000000
826 1682700381 2,200000 -1,000000 -101,000000 0,000000 0,000000
826 1682700382 2,200000 -1,000000 -101,000000 0,000000 0,000000
826 1682700383 2,200000 -1,000000 -101,000000 0,000000 0,000000
826 1682700384 4,200000 -1,000000 -101,000000 0,000000 0,000000
826 1682700385 4,200000 -1,000000 -101,000000 0,000000 0,000000
826 1682700386 4,200000 -1,000000 -101,000000 0,000000 0,000000
826 1682700387 4,200000 -1,000000 -101,000000 0,000000 0,000000
826 1682700388 4,200000 -1,000000 -101,000000 0,000000 0,000000
826 1682700389 3,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700390 3,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700391 3,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700392 3,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700393 3,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700394 3,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700395 3,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700396 3,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700397 3,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700398 3,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700399 2,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700400 2,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700401 2,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700402 2,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700403 2,600000 -1,000000 -101,000000 0,000000 0,000000
826 1682700404 5,600000 -1,000000 -101,000000 0,000000 0,000000
