812 1682700334 0,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700335 0,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700336 0,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700337 0,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700338 0,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700339 0,200000 -1,000000 -101,000000 0,000000 0,000000
812 1682700340 0,200000 -1,000000 -101,000000 0,000000 0,000000
812 1682700341 0,200000 -1,000000 -101,000000 0,000000 0,000000
812 1682700342 0,200000 -1,000000 -101,000000 0,000000 0,000000
812 1682700343 0,200000 -1,000000 -101,000000 0,000000 0,000000
812 1682700344 0,200000 -1,000000 -101,000000 0,000000 0,000000
812 1682700345 0,200000 -1,000000 -101,000000 0,000000 0,000000
812 1682700346 0,200000 -1,000000 -101,000000 0,000000 0,000000
812 1682700347 0,200000 -1,000000 -101,000000 0,000000 0,000000
812 1682700348 0,200000 -1,000000 -101,000000 0,000000 0,000000
812 1682700349 0,600000 -1,000000 -101,000000 0,000000 0,000000
812 1682700350 0,600000 -1,000000 -101,000000 0,000000 0,000000
812 1682700351 0,600000 -1,000000 -101,000000 0,000000 0,000000
812 1682700352 0,600000 -1,000000 -101,000000 0,000000 0,000000
812 1682700353 0,600000 -1,000000 -101,000000 0,000000 0,000000
812 1682700354 0,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700355 0,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700356 0,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700357 0,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700358 0,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700359 0,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700360 0,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700361 0,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700362 0,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700363 0,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700364 1,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700365 1,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700366 1,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700367 1,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700368 1,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700369 0,600000 -1,000000 -101,000000 0,000000 0,000000
812 1682700370 0,600000 -1,000000 -101,000000 0,000000 0,000000
812 1682700371 0,600000 -1,000000 -101,000000 0,000000 0,000000
812 1682700372 0,600000 -1,000000 -101,000000 0,000000 0,000000
812 1682700373 0,600000 -1,000000 -101,000000 0,000000 0,000000
812 1682700374 1,200000 -1,000000 -101,000000 0,000000 0,000000
812 1682700375 1,200000 -1,000000 -101,000000 0,000000 0,000000
812 1682700376 1,200000 -1,000000 -101,000000 0,000000 0,000000
812 1682700377 1,200000 -1,000000 -101,000000 0,000000 0,000000
812 1682700378 1,200000 -1,000000 -101,000000 0,000000 0,000000
812 1682700379 1,000000 -1,000000 -101,000000 0,000000 0,000000
812 1682700380 1,000000 -1,000000 -101,000000 0,000000 0,000000
812 1682700381 1,000000 -1,000000 -101,000000 0,000000 0,000000
812 1682700382 1,000000 -1,000000 -101,000000 0,000000 0,000000
812 1682700383 1,000000 -1,000000 -101,000000 0,000000 0,000000
812 1682700384 1,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700385 1,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700386 1,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700387 1,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700388 1,400000 -1,000000 -101,000000 0,000000 0,000000
812 1682700389 0,800000 -1,000000 -101,000000 0,000000 0,000000
812 1682700390 0,800000 -1,000000 -101,000000 0,000000 0,000000
812 1682700391 0,800000 -1,000000 -101,000000 0,000000 0,000000
812 1682700392 0,800000 -1,000000 -101,000000 0,000000 0,000000
812 1682700393 0,800000 -1,000000 -101,000000 0,000000 0,000000
812 1682700394 1,800000 -1,000000 -101,000000 0,000000 0,000000
812 1682700395 1,800000 -1,000000 -101,000000 0,000000 0,000000
812 1682700396 1,800000 -1,000000 -101,000000 0,000000 0,000000
812 1682700397 1,800000 -1,000000 -101,000000 0,000000 0,000000
812 1682700398 1,800000 -1,000000 -101,000000 0,000000 0,000000
