817 1682700334 0,000223 0,200000 0,000223 0,000223 0,000000
814 1682700334 0,069561 0,200000 0,069561 0,069561 0,000968
817 1682700335 0,000223 0,200000 0,000223 0,000223 0,000000
814 1682700335 0,069561 0,200000 0,069561 0,069561 0,000968
817 1682700336 0,000223 0,200000 0,000223 0,000223 0,000000
814 1682700336 0,069561 0,200000 0,069561 0,069561 0,000968
817 1682700337 0,000223 0,200000 0,000223 0,000223 0,000000
814 1682700337 0,069561 0,200000 0,069561 0,069561 0,000968
817 1682700338 0,000223 0,200000 0,000223 0,000223 0,000000
814 1682700338 0,069561 0,200000 0,069561 0,069561 0,000968
820 1682700339 0,140553 0,200000 0,140553 0,140553 0,003951
820 1682700340 0,140553 0,200000 0,140553 0,140553 0,003951
820 1682700341 0,140553 0,200000 0,140553 0,140553 0,003951
820 1682700342 0,140553 0,200000 0,140553 0,140553 0,003951
820 1682700343 0,140553 0,200000 0,140553 0,140553 0,003951
835 1682700344 0,124561 0,200000 0,124561 0,124561 0,003103
835 1682700345 0,124561 0,200000 0,124561 0,124561 0,003103
835 1682700346 0,124561 0,200000 0,124561 0,124561 0,003103
835 1682700347 0,124561 0,200000 0,124561 0,124561 0,003103
835 1682700348 0,124561 0,200000 0,124561 0,124561 0,003103
839 1682700349 0,039642 0,200000 0,039642 0,039642 0,000314
817 1682700349 0,000189 0,200000 0,000189 0,000189 0,000000
814 1682700349 0,075389 0,200000 0,075389 0,075389 0,001137
839 1682700350 0,039642 0,200000 0,039642 0,039642 0,000314
817 1682700350 0,000189 0,200000 0,000189 0,000189 0,000000
814 1682700350 0,075389 0,200000 0,075389 0,075389 0,001137
839 1682700351 0,039642 0,200000 0,039642 0,039642 0,000314
817 1682700351 0,000189 0,200000 0,000189 0,000189 0,000000
814 1682700351 0,075389 0,200000 0,075389 0,075389 0,001137
839 1682700352 0,039642 0,200000 0,039642 0,039642 0,000314
817 1682700352 0,000189 0,200000 0,000189 0,000189 0,000000
814 1682700352 0,075389 0,200000 0,075389 0,075389 0,001137
839 1682700353 0,039642 0,200000 0,039642 0,039642 0,000314
817 1682700353 0,000189 0,200000 0,000189 0,000189 0,000000
814 1682700353 0,075389 0,200000 0,075389 0,075389 0,001137
820 1682700354 0,123192 0,200000 0,123192 0,123192 0,003035
842 1682700354 0,039800 0,200000 0,039800 0,039800 0,000317
820 1682700355 0,123192 0,200000 0,123192 0,123192 0,003035
842 1682700355 0,039800 0,200000 0,039800 0,039800 0,000317
820 1682700356 0,123192 0,200000 0,123192 0,123192 0,003035
842 1682700356 0,039800 0,200000 0,039800 0,039800 0,000317
820 1682700357 0,123192 0,200000 0,123192 0,123192 0,003035
842 1682700357 0,039800 0,200000 0,039800 0,039800 0,000317
820 1682700358 0,123192 0,200000 0,123192 0,123192 0,003035
842 1682700358 0,039800 0,200000 0,039800 0,039800 0,000317
845 1682700359 0,040015 0,200000 0,040015 0,040015 0,000320
835 1682700359 0,123225 0,200000 0,123225 0,123225 0,003037
845 1682700360 0,040015 0,200000 0,040015 0,040015 0,000320
835 1682700360 0,123225 0,200000 0,123225 0,123225 0,003037
845 1682700361 0,040015 0,200000 0,040015 0,040015 0,000320
835 1682700361 0,123225 0,200000 0,123225 0,123225 0,003037
845 1682700362 0,040015 0,200000 0,040015 0,040015 0,000320
835 1682700362 0,123225 0,200000 0,123225 0,123225 0,003037
845 1682700363 0,040015 0,200000 0,040015 0,040015 0,000320
835 1682700363 0,123225 0,200000 0,123225 0,123225 0,003037
851 1682700364 0,124116 0,200000 0,124116 0,124116 0,003081
839 1682700364 0,039452 0,200000 0,039452 0,039452 0,000311
817 1682700364 0,000167 0,200000 0,000167 0,000167 0,000000
854 1682700364 30,623776 0,200000 30,623776 30,623776 187,563134
814 1682700364 0,087353 0,400000 0,081825 0,092880 0,003064
848 1682700364 30,623879 0,200000 30,623879 30,623879 187,564395
851 1682700365 0,124116 0,200000 0,124116 0,124116 0,003081
839 1682700365 0,039452 0,200000 0,039452 0,039452 0,000311
817 1682700365 0,000167 0,200000 0,000167 0,000167 0,000000
854 1682700365 30,623776 0,200000 30,623776 30,623776 187,563134
814 1682700365 0,087353 0,400000 0,081825 0,092880 0,003064
848 1682700365 30,623879 0,200000 30,623879 30,623879 187,564395
848 1682700366 30,623879 0,200000 30,623879 30,623879 187,564395
851 1682700366 0,124116 0,200000 0,124116 0,124116 0,003081
814 1682700366 0,087353 0,400000 0,081825 0,092880 0,003064
854 1682700366 30,623776 0,200000 30,623776 30,623776 187,563134
817 1682700366 0,000167 0,200000 0,000167 0,000167 0,000000
839 1682700366 0,039452 0,200000 0,039452 0,039452 0,000311
851 1682700367 0,124116 0,200000 0,124116 0,124116 0,003081
839 1682700367 0,039452 0,200000 0,039452 0,039452 0,000311
817 1682700367 0,000167 0,200000 0,000167 0,000167 0,000000
854 1682700367 30,623776 0,200000 30,623776 30,623776 187,563134
814 1682700367 0,087353 0,400000 0,081825 0,092880 0,003064
848 1682700367 30,623879 0,200000 30,623879 30,623879 187,564395
851 1682700368 0,124116 0,200000 0,124116 0,124116 0,003081
839 1682700368 0,039452 0,200000 0,039452 0,039452 0,000311
817 1682700368 0,000167 0,200000 0,000167 0,000167 0,000000
854 1682700368 30,623776 0,200000 30,623776 30,623776 187,563134
814 1682700368 0,087353 0,400000 0,081825 0,092880 0,003064
848 1682700368 30,623879 0,200000 30,623879 30,623879 187,564395
820 1682700369 0,091975 0,200000 0,091975 0,091975 0,001692
842 1682700369 0,040841 0,200000 0,040841 0,040841 0,000334
857 1682700369 0,035132 0,200000 0,035132 0,035132 0,000247
820 1682700370 0,091975 0,200000 0,091975 0,091975 0,001692
842 1682700370 0,040841 0,200000 0,040841 0,040841 0,000334
857 1682700370 0,035132 0,200000 0,035132 0,035132 0,000247
857 1682700371 0,035132 0,200000 0,035132 0,035132 0,000247
842 1682700371 0,040841 0,200000 0,040841 0,040841 0,000334
820 1682700371 0,091975 0,200000 0,091975 0,091975 0,001692
820 1682700372 0,091975 0,200000 0,091975 0,091975 0,001692
842 1682700372 0,040841 0,200000 0,040841 0,040841 0,000334
857 1682700372 0,035132 0,200000 0,035132 0,035132 0,000247
820 1682700373 0,091975 0,200000 0,091975 0,091975 0,001692
842 1682700373 0,040841 0,200000 0,040841 0,040841 0,000334
857 1682700373 0,035132 0,200000 0,035132 0,035132 0,000247
863 1682700374 25,507135 0,200000 25,507135 25,507135 130,122789
866 1682700374 0,061635 0,200000 0,061635 0,061635 0,000760
814 1682700374 0,091573 0,200000 0,091573 0,091573 0,001677
860 1682700374 0,035304 0,200000 0,035304 0,035304 0,000249
848 1682700374 25,507229 0,200000 25,507229 25,507229 130,123750
835 1682700374 0,125024 0,200000 0,125024 0,125024 0,003126
863 1682700375 25,507135 0,200000 25,507135 25,507135 130,122789
866 1682700375 0,061635 0,200000 0,061635 0,061635 0,000760
814 1682700375 0,091573 0,200000 0,091573 0,091573 0,001677
860 1682700375 0,035304 0,200000 0,035304 0,035304 0,000249
848 1682700375 25,507229 0,200000 25,507229 25,507229 130,123750
835 1682700375 0,125024 0,200000 0,125024 0,125024 0,003126
860 1682700376 0,035304 0,200000 0,035304 0,035304 0,000249
848 1682700376 25,507229 0,200000 25,507229 25,507229 130,123750
814 1682700376 0,091573 0,200000 0,091573 0,091573 0,001677
835 1682700376 0,125024 0,200000 0,125024 0,125024 0,003126
866 1682700376 0,061635 0,200000 0,061635 0,061635 0,000760
863 1682700376 25,507135 0,200000 25,507135 25,507135 130,122789
863 1682700377 25,507135 0,200000 25,507135 25,507135 130,122789
866 1682700377 0,061635 0,200000 0,061635 0,061635 0,000760
