832 1682700335 0,000000 0,000000 -101,000000 0,000000 0,000000
832 1682700336 0,000000 0,000000 -101,000000 0,000000 0,000000
832 1682700337 0,000000 0,000000 -101,000000 0,000000 0,000000
832 1682700338 0,000000 0,000000 -101,000000 0,000000 0,000000
832 1682700339 3,000000 0,200000 0,600000 0,600000 -20,200000
832 1682700340 3,000000 0,200000 1,200000 1,200000 -20,200000
832 1682700341 3,000000 0,200000 1,800000 1,800000 -20,200000
832 1682700342 3,000000 0,200000 2,400000 2,400000 -20,200000
832 1682700343 3,000000 0,200000 3,000000 3,000000 -20,200000
832 1682700344 1,000000 0,400000 3,400000 3,400000 -20,200000
832 1682700345 1,000000 0,400000 3,800000 3,800000 -20,200000
832 1682700346 1,000000 0,400000 4,200000 4,200000 -20,200000
832 1682700347 1,000000 0,400000 4,600000 4,600000 -20,200000
832 1682700348 1,000000 0,400000 5,000000 5,000000 -20,200000
832 1682700349 -0,333333 0,600000 4,800000 4,800000 -20,200000
832 1682700350 -0,333333 0,600000 4,600000 4,600000 -20,200000
832 1682700351 -0,333333 0,600000 4,400000 4,400000 -20,200000
832 1682700352 -0,333333 0,600000 4,200000 4,200000 -20,200000
832 1682700353 -0,333333 0,600000 4,000000 4,000000 -20,200000
832 1682700354 0,000000 1,000000 4,000000 4,000000 -20,200000
832 1682700355 0,000000 1,000000 4,000000 4,000000 -20,200000
832 1682700356 0,000000 1,000000 4,000000 4,000000 -20,200000
832 1682700357 0,000000 1,000000 4,000000 4,000000 -20,200000
832 1682700358 0,000000 1,000000 4,000000 4,000000 -20,200000
832 1682700359 0,333333 1,200000 4,400000 4,400000 -20,200000
832 1682700360 0,333333 1,200000 4,800000 4,800000 -20,200000
832 1682700361 0,333333 1,200000 5,200000 5,200000 -20,200000
832 1682700362 0,333333 1,200000 5,600000 5,600000 -20,200000
832 1682700363 0,333333 1,200000 6,000000 6,000000 -20,200000
832 1682700364 0,111111 1,800000 6,200000 6,200000 -20,200000
832 1682700365 0,111111 1,800000 6,400000 6,400000 -20,200000
