174 1683037095 0,000000 0,000000 -101,000000 0,000000 0,000000
174 1683037096 0,000000 0,000000 -101,000000 0,000000 0,000000
174 1683037097 0,000000 0,000000 -101,000000 0,000000 0,000000
174 1683037098 0,000000 0,000000 -101,000000 0,000000 0,000000
174 1683037099 3,000000 0,200000 0,600000 0,600000 -20,200000
174 1683037100 3,000000 0,200000 1,200000 1,200000 -20,200000
174 1683037101 3,000000 0,200000 1,800000 1,800000 -20,200000
174 1683037102 3,000000 0,200000 2,400000 2,400000 -20,200000
174 1683037103 3,000000 0,200000 3,000000 3,000000 -20,200000
174 1683037104 1,500000 0,400000 3,600000 3,600000 -20,200000
174 1683037105 1,500000 0,400000 4,200000 4,200000 -20,200000
174 1683037106 1,500000 0,400000 4,800000 4,800000 -20,200000
174 1683037107 1,500000 0,400000 5,400000 5,400000 -20,200000
174 1683037108 1,500000 0,400000 6,000000 6,000000 -20,200000
174 1683037109 -0,666667 0,600000 5,600000 5,600000 -20,200000
174 1683037110 -0,666667 0,600000 5,200000 5,200000 -20,200000
174 1683037111 -0,666667 0,600000 4,800000 4,800000 -20,200000
174 1683037112 -0,666667 0,600000 4,400000 4,400000 -20,200000
174 1683037113 -0,666667 0,600000 4,000000 4,000000 -20,200000
174 1683037114 0,200000 1,000000 4,200000 4,200000 -20,200000
174 1683037115 0,200000 1,000000 4,400000 4,400000 -20,200000
174 1683037116 0,200000 1,000000 4,600000 4,600000 -20,200000
174 1683037117 0,200000 1,000000 4,800000 4,800000 -20,200000
174 1683037118 0,200000 1,000000 5,000000 5,000000 -20,200000
174 1683037119 0,285714 1,400000 5,400000 5,400000 -20,200000
174 1683037120 0,285714 1,400000 5,800000 5,800000 -20,200000
174 1683037121 0,285714 1,400000 6,200000 6,200000 -20,200000
174 1683037122 0,285714 1,400000 6,600000 6,600000 -20,200000
174 1683037123 0,285714 1,400000 7,000000 7,000000 -20,200000
174 1683037124 0,000000 2,000000 7,000000 7,000000 -20,200000
174 1683037125 0,000000 2,000000 7,000000 7,000000 -20,200000
