152 1683175728 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175729 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175730 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175731 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175732 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175733 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175734 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175735 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175736 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175737 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175738 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175739 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175740 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175741 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175742 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175743 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175744 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175745 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175746 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175747 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175748 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175749 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175750 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175751 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175752 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175753 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175754 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175755 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175756 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175757 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175758 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175759 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175760 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175761 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175762 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175763 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175764 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175765 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175766 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175767 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175768 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175769 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175770 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175771 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175772 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175773 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175774 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175775 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175776 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175777 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175778 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175779 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175780 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175781 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175782 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175783 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175784 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175785 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175786 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175787 0,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175788 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175789 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175790 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175791 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175792 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175793 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175794 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175795 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175796 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175797 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175798 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175799 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175800 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175801 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175802 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175803 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175804 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175805 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175806 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175807 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175808 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175809 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175810 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175811 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175812 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175813 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175814 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175815 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175816 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175817 0,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175818 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175819 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175820 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175821 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175822 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175823 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175824 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175825 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175826 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175827 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175828 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1683175829 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1683175830 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1683175831 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1683175832 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1683175833 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175834 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175835 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175836 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175837 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175838 1,800000 -1,000000 -101,000000 0,000000 0,000000
152 1683175839 1,800000 -1,000000 -101,000000 0,000000 0,000000
152 1683175840 1,800000 -1,000000 -101,000000 0,000000 0,000000
152 1683175841 1,800000 -1,000000 -101,000000 0,000000 0,000000
152 1683175842 1,800000 -1,000000 -101,000000 0,000000 0,000000
152 1683175843 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175844 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175845 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175846 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175847 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175848 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175849 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175850 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175851 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175852 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175853 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175854 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175855 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175856 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175857 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175858 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175859 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175860 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175861 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175862 0,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175863 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175864 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175865 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175866 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175867 1,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175868 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1683175869 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1683175870 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1683175871 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1683175872 0,800000 -1,000000 -101,000000 0,000000 0,000000
152 1683175873 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175874 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175875 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175876 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175877 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175878 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175879 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175880 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175881 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175882 1,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175883 2,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175884 2,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175885 2,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175886 2,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175887 2,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175888 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175889 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175890 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175891 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175892 1,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175893 2,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175894 2,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175895 2,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175896 2,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175897 2,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175898 1,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175899 1,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175900 1,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175901 1,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175902 1,600000 -1,000000 -101,000000 0,000000 0,000000
152 1683175903 2,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175904 2,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175905 2,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175906 2,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175907 2,000000 -1,000000 -101,000000 0,000000 0,000000
152 1683175908 2,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175909 2,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175910 2,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175911 2,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175912 2,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175913 2,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175914 2,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175915 2,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175916 2,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175917 2,200000 -1,000000 -101,000000 0,000000 0,000000
152 1683175918 2,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175919 2,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175920 2,400000 -1,000000 -101,000000 0,000000 0,000000
152 1683175921 2,400000 -1,000000 -101,000000 0,000000 0,000000
