162 1683175733 0,600000 -1,000000 -101,000000 0,000000 0,000000
162 1683175734 0,600000 -1,000000 -101,000000 0,000000 0,000000
162 1683175735 0,600000 -1,000000 -101,000000 0,000000 0,000000
162 1683175736 0,600000 -1,000000 -101,000000 0,000000 0,000000
162 1683175737 0,600000 -1,000000 -101,000000 0,000000 0,000000
162 1683175738 1,200000 -1,000000 -101,000000 0,000000 0,000000
162 1683175739 1,200000 -1,000000 -101,000000 0,000000 0,000000
162 1683175740 1,200000 -1,000000 -101,000000 0,000000 0,000000
178 1683175738 0,600000 -1,000000 -101,000000 0,000000 0,000000
178 1683175739 0,600000 -1,000000 -101,000000 0,000000 0,000000
178 1683175740 0,600000 -1,000000 -101,000000 0,000000 0,000000
162 1683175741 1,200000 -1,000000 -101,000000 0,000000 0,000000
162 1683175742 1,200000 -1,000000 -101,000000 0,000000 0,000000
162 1683175743 0,400000 -1,000000 -101,000000 0,000000 0,000000
162 1683175744 0,400000 -1,000000 -101,000000 0,000000 0,000000
162 1683175745 0,400000 -1,000000 -101,000000 0,000000 0,000000
178 1683175741 0,600000 -1,000000 -101,000000 0,000000 0,000000
178 1683175742 0,600000 -1,000000 -101,000000 0,000000 0,000000
178 1683175743 0,800000 -1,000000 -101,000000 0,000000 0,000000
178 1683175744 0,800000 -1,000000 -101,000000 0,000000 0,000000
178 1683175745 0,800000 -1,000000 -101,000000 0,000000 0,000000
162 1683175746 0,400000 -1,000000 -101,000000 0,000000 0,000000
162 1683175747 0,400000 -1,000000 -101,000000 0,000000 0,000000
162 1683175748 0,800000 -1,000000 -101,000000 0,000000 0,000000
162 1683175749 0,800000 -1,000000 -101,000000 0,000000 0,000000
162 1683175750 0,800000 -1,000000 -101,000000 0,000000 0,000000
178 1683175746 0,800000 -1,000000 -101,000000 0,000000 0,000000
178 1683175747 0,800000 -1,000000 -101,000000 0,000000 0,000000
178 1683175748 0,800000 -1,000000 -101,000000 0,000000 0,000000
178 1683175749 0,800000 -1,000000 -101,000000 0,000000 0,000000
178 1683175750 0,800000 -1,000000 -101,000000 0,000000 0,000000
162 1683175751 0,800000 -1,000000 -101,000000 0,000000 0,000000
162 1683175752 0,800000 -1,000000 -101,000000 0,000000 0,000000
162 1683175753 1,200000 -1,000000 -101,000000 0,000000 0,000000
162 1683175754 1,200000 -1,000000 -101,000000 0,000000 0,000000
162 1683175755 1,200000 -1,000000 -101,000000 0,000000 0,000000
178 1683175751 0,800000 -1,000000 -101,000000 0,000000 0,000000
178 1683175752 0,800000 -1,000000 -101,000000 0,000000 0,000000
178 1683175753 0,600000 -1,000000 -101,000000 0,000000 0,000000
178 1683175754 0,600000 -1,000000 -101,000000 0,000000 0,000000
178 1683175755 0,600000 -1,000000 -101,000000 0,000000 0,000000
162 1683175756 1,200000 -1,000000 -101,000000 0,000000 0,000000
162 1683175757 1,200000 -1,000000 -101,000000 0,000000 0,000000
162 1683175758 1,200000 -1,000000 -101,000000 0,000000 0,000000
