1682718334	0	1682718335
1682718335	1	1682718350
1682718350	2	1682718365
1682718365	3	1682718379
1682718379	4	1682718395
1682718395	5	1682718410
1682718410	6	1682718425
1682718425	7	1682718440
1682718440	8	1682718455
1682718455	9	1682718470
1682718470	10	1682719795
1682719795	9	1682719797
1682719797	8	1682719802
1682719802	7	1682719803
1682719803	6	1682719804
1682719804	5	1682719806
1682719806	4	1682719810
1682719810	2	1682719817
1682719817	1	1682719818
