286 1682746070 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746071 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746072 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746073 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746074 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746075 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746076 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746077 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746078 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746079 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746085 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746086 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746087 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746088 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746089 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746105 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746106 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746107 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746108 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746109 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746150 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746151 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746152 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746153 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746154 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746155 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746156 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746157 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746158 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746159 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746175 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746176 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746177 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746178 0,200000 -1,000000 -101,000000 0,000000 0,000000
286 1682746179 0,200000 -1,000000 -101,000000 0,000000 0,000000
